StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,PID,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,ProtectYourself,AmazonHP,email_IRS,web_IRS,apple,amazon_Product,email_mcafee,GetProtected,Employment,TotalIncome,Race,Education,Age_1,Gender,RedCross,SSA_HP,mySSA,AmazonDeliveryDelay,FB_SSA,ssa_optout,replacementCard,WalmartProduct,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,surveyArm,PROLIFIC_PID
4/20/2022 0:32,4/20/2022 0:46,100,824,TRUE,4/20/2022 0:46,R_3MffSm1PpS1iZog,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1231x821,607ce9df61f8f44b9403edfc,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,,,,,,,,"Employed, working 1-29 hours per week","$20,000 - $39,999",Asian American or Asian,Bachelor degree,34,Female,Scam,Real,Real,Real,Real,Real,Real,Real,Someone selling fraudulent goods or services,No,,No,Yes,Often,Often,Often,"Yes, use the responses.",arm3_tips,607ce9df61f8f44b9403edfc
4/20/2022 0:39,4/20/2022 0:47,100,469,TRUE,4/20/2022 0:47,R_5w4hnllfXhzbXvr,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Macintosh,1440x900,5d3b9f531850400001d2bac9,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,,,,,,,,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,27,Female,Real,Real,Scam,Real,Scam,Scam,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm3_tips,5d3b9f531850400001d2bac9
4/20/2022 0:40,4/20/2022 0:47,100,463,TRUE,4/20/2022 0:47,R_4Jcn1xl3dQDLaFP,,,,,anonymous,EN,Yes,Chrome,100.0.4896.82,CrOS x86_64 14526.69.0,1366x768,5dd3e5b66d52253c0e37e402,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,,,,,,,,"Not employed, NOT looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,49,Female,Real,Real,Scam,Real,Scam,Scam,Scam,Scam,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm1_control,5dd3e5b66d52253c0e37e402
4/20/2022 0:31,4/20/2022 0:47,100,958,TRUE,4/20/2022 0:47,R_2P1lOogQffEI1ml,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Windows NT 10.0,1280x720,5ec792e705a9071db9323de5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Once a month,,,,,,,,,"Not employed, NOT looking for work","$60,000 - $79,999",Asian American or Asian,Associate degree,27,Female,Scam,Real,Scam,Real,Real,Scam,Scam,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm3_tips,5ec792e705a9071db9323de5
4/20/2022 0:42,4/20/2022 0:48,100,357,TRUE,4/20/2022 0:48,R_2EsZOTvTcPrdiHx,,,,,anonymous,EN,Yes,Safari,14.1,Macintosh,1440x900,61366a0250ad37452b08b9a3,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,,,,,,,,"Employed, working 1-29 hours per week","$80,000 - $99,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",19,Female,Real,Real,Scam,Real,Scam,Real,Scam,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,A scam on instagram from a fake business. I lost about $25.,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm2_generalinfo,61366a0250ad37452b08b9a3
4/20/2022 0:42,4/20/2022 0:48,100,405,TRUE,4/20/2022 0:48,R_9NWRc2zNM1Tb1sZ,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Macintosh,1440x900,616f4e920ed4bf68c708dde3,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Slightly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Once a month,,,,,,,,,"Employed, working 30 or more hours per week","$40,000 - $59,999",Hispanic,Graduate or professional degree,43,Female,Real,Real,Scam,Real,Scam,Scam,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,500,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm1_control,616f4e920ed4bf68c708dde3
4/20/2022 0:44,4/20/2022 0:49,100,285,TRUE,4/20/2022 0:49,R_3fwKaF1IpEB6sFH,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Windows NT 10.0,1536x864,5fd02fea84bdb809404020a2,Very little,Angry,Never,Government should do more to solve problems.,Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,,,,,,,,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,27,Female,Real,Real,Scam,Real,Real,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",arm1_control,5fd02fea84bdb809404020a2
4/20/2022 0:26,4/20/2022 0:49,100,1387,TRUE,4/20/2022 0:49,R_1o6xTozoZ5N8FwK,,,,,anonymous,EN,Yes,Safari,15.4,Macintosh,1440x900,61245769826057b69678987a,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,Scam,Real,Scam,Real,Real,Real,Real,Scam,"Not employed, looking for work","$20,000 - $39,999",Hispanic,"High school degree or equivalent (e.g., GED)",20,Female,Scam,Scam,Scam,Real,Real,Scam,Real,Scam,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Often,Often,"Yes, use the responses.",arm4_interactive,61245769826057b69678987a
4/20/2022 0:39,4/20/2022 0:50,100,658,TRUE,4/20/2022 0:50,R_2rimpz9gGDE8xpk,,,,,anonymous,EN,Yes,Chrome,100.0.4896.75,Macintosh,2560x1080,583a39b6a95836000153ac87,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Once a month,,,,,,,,,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,55,Female,Real,Real,Scam,Real,Scam,Scam,Real,Scam,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm2_generalinfo,583a39b6a95836000153ac87
4/20/2022 0:29,4/20/2022 0:50,100,1261,TRUE,4/20/2022 0:50,R_2ebzczqMA7s4mMF,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Windows NT 10.0,1536x864,5f218ec7604e35564a7ea1ea,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,,,,,,,,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",27,Male,Real,Real,Scam,Real,Real,Real,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Often,"Yes, use the responses.",arm3_tips,5f218ec7604e35564a7ea1ea
4/20/2022 0:36,4/20/2022 0:50,100,882,TRUE,4/20/2022 0:50,R_O6vld7DiCqiobzX,,,,,anonymous,EN,Yes,Chrome,98.0.4758.82,Windows NT 10.0,1280x720,607e62ea9925b64295c4506d,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,,,,,,,,,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Female,Scam,Real,Scam,Real,Real,Scam,Real,Real,Someone selling fraudulent goods or services,No,,No,Yes,Often,Some of the time,Often,"Yes, use the responses.",arm2_generalinfo,607e62ea9925b64295c4506d
4/20/2022 0:42,4/20/2022 0:51,100,534,TRUE,4/20/2022 0:51,R_x6ptDhBV63JEKiZ,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Macintosh,1440x900,60f8adb9a315f316c3aee425,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,Real,Real,Scam,Scam,Scam,Scam,Scam,Real,"Employed, working 30 or more hours per week","$60,000 - $79,999","Asian American or Asian,African American or African (Non-Hispanic)",Bachelor degree,43,Female,Real,Real,Real,Real,Real,Scam,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",arm4_interactive,60f8adb9a315f316c3aee425
4/20/2022 0:39,4/20/2022 0:51,100,716,TRUE,4/20/2022 0:51,R_1ervhUWQPGnaGpD,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Windows NT 10.0,1920x1080,5ffe235ea848b74a3b3ccd07,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a month,,,,,,,,,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,38,Male,Real,Real,Scam,Real,Real,Scam,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm3_tips,5ffe235ea848b74a3b3ccd07
4/20/2022 0:29,4/20/2022 0:51,100,1305,TRUE,4/20/2022 0:51,R_7QH5RuDR8LXoyGZ,,,,,anonymous,EN,Yes,Firefox,99,Macintosh,1920x1200,5cb568ebf0e31e0017d9bf32,Very little,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Once a month,Real,Real,Scam,Real,Scam,Scam,Real,Real,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,37,Female,Scam,Real,Scam,Real,Scam,Scam,Real,Scam,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm4_interactive,5cb568ebf0e31e0017d9bf32
4/20/2022 0:32,4/20/2022 0:52,100,1212,TRUE,4/20/2022 0:52,R_1gOLCSdIslN5uqD,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Windows NT 10.0,1536x864,5e544727059e3744ccdd4c3b,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a week,,,,,,,,,"Employed, working 1-29 hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Bachelor degree,31,Female,Scam,Real,Scam,Real,Real,Scam,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Often,Often,Often,"Yes, use the responses.",arm3_tips,5e544727059e3744ccdd4c3b
4/20/2022 0:40,4/20/2022 0:53,100,762,TRUE,4/20/2022 0:53,R_2WBS0GZMWMUQ6GZ,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1600x900,614ee4370d85f20de1b9548f,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,,,,,,,,"Employed, working 1-29 hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,29,Female,Real,Real,Scam,Real,Real,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,Yes,Yes,Often,Some of the time,Hardly ever,"Yes, use the responses.",arm3_tips,614ee4370d85f20de1b9548f
4/20/2022 0:44,4/20/2022 0:54,100,603,TRUE,4/20/2022 0:54,R_3Rg4Yr2xOCApegx,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Windows NT 10.0,1280x720,61bb3a4f40db417c1a138ff4,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,Real,Real,Real,Real,Real,Real,Scam,Real,"Not employed, NOT looking for work","$40,000 - $59,999",Asian American or Asian,Associate degree,22,Female,Scam,Real,Scam,Real,Real,Real,Real,Scam,Other,No,,No,No,Often,Often,Often,"Yes, use the responses.",arm4_interactive,61bb3a4f40db417c1a138ff4
4/20/2022 0:49,4/20/2022 0:54,100,287,TRUE,4/20/2022 0:54,R_1jCX2qQsxbRzZmK,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1536x864,60fcf768a407beaf778daf08,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Agree,Agree,Disagree,Slightly Disagree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Once a month,,,,,,,,,"Employed, working 1-29 hours per week","$80,000 - $99,999","White or Caucasian (Non-Hispanic),Hispanic,Native American, Native Hawaiian or Pacific Islander",Bachelor degree,24,Female,Real,Real,Scam,Real,Scam,Real,Real,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,Yes,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",arm1_control,60fcf768a407beaf778daf08
4/20/2022 0:47,4/20/2022 0:54,100,444,TRUE,4/20/2022 0:54,R_1LBu0iA0GDH6PR6,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Windows NT 10.0,1536x864,603862f99e00971c55fe0874,Some,Angry,Only some of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Once a week,,,,,,,,,"Disabled, not able to work","$0 - $19,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Some college but no degree,31,Other,Real,Real,Real,Real,Real,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",arm1_control,603862f99e00971c55fe0874
