,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,previousFraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB,incomeAmount,race5,employment3,educYears,ageYears,genderI,ageYearsSq,lIncomeAmount,fraudExperience_SSA,fraudExperience_Govt,fraudExperience_Biz,fraudExperience_YN,fraudLoss_YN,fraudLoss_Amount,reportFraud_YN,GovtConfScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,LonelyScore,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numWebsitesCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_Govt,numCorrect_Biz,numEmailsCorrect_Govt,numEmailsCorrect_Biz,numWebsitesCorrect_Govt,numWebsitesCorrect_Biz,numLabeledReal,numLabeledFake,numNoAnswer,Correct_WalmartProduct,Correct_RedCross,Correct_SSA_HP,Correct_mySSA,Correct_AmazonDeliveryDelay,Correct_FB_SSA,Correct_ssa_optout,Correct_replacementCard,Correct_medicareReview,Correct_benefitsSuspension,droppedFinalQuestion,percentCorrect,percentCorrect_Email,percentCorrect_Web,percentCorrect_Letter,percentCorrect_Govt,percentCorrect_Biz,percentCorrect_IsScam,percentCorrect_IsReal,percentIncorrect_ActuallyScam,percentIncorrect_ActuallyReal,RevealedTrust
3428,2022-09-12 15:02:00,9/12/2022 15:15,IP Address,100,748,True,9/12/2022 15:15,R_3Jh3rTwGusJ40Tk,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Macintosh,1920x1080,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,B601925,arm2_generalinfo,,B601925,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:15,9/12/2022 15:16,IP Address,100.0,52.0,True,9/12/2022 15:16,R_32Y25YsGGTsi3D2,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,72.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 15:18,9/12/2022 15:19,IP Address,100.0,58.0,True,9/12/2022 15:19,R_3KJCFljsO7GCHu6,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,"10,000",No,No,Hardly ever,Hardly ever,Hardly ever,,True,1,True,4,1.0,0.0,0.0,Keep,False,False,7,True,90.0,W,E,16.0,72.0,0.0,5184.0,4.499809670330265,False,False,True,True,True,10000.0,0.0,0.16666666666666666,6.0,1.875,5.0,1.0,4,3,3,2,2,1,2,1,0,2,2,0,1,1,1,5,5,0,True,True,True,False,False,False,False,False,False,True,False,40.0,25.0,50.0,50.0,33.33333333333333,50.0,40.0,40.0,60.0,60.0,40.0
3426,2022-09-12 15:05:00,9/12/2022 15:11,IP Address,100,364,True,9/12/2022 15:11,R_3KDhK1ijkp1MPwm,,,,,anonymous,EN,Yes,,,Edge,105.0.1343.33,Windows NT 10.0,2048x1152,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Strongly Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B230030,arm2_generalinfo,,B230030,1,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:11,9/12/2022 15:13,IP Address,100.0,109.0,True,9/12/2022 15:13,R_3R3cTbgQ6cvmnLN,,,,,anonymous,EN,Retired,"$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,64.0,Male,True,Real,,,Real,,Details,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 15:23,9/12/2022 15:25,IP Address,100.0,94.0,True,9/12/2022 15:25,R_2siOvpQ655vdyjT,,,,,anonymous,EN,,,,,Yes,Some of the time,Some of the time,Some of the time,,True,1,True,3,4.0,2.0,0.0,Keep,False,False,7,True,125.0,W,R,18.0,64.0,0.0,4096.0,4.8283137373023015,False,False,False,False,False,0.0,,0.37499999999999994,4.0,2.125,4.0,2.0,6,3,1,4,2,2,3,1,0,3,3,1,1,1,2,7,3,0,True,False,True,False,True,True,False,True,False,True,False,60.0,50.0,75.0,50.0,50.0,75.0,40.0,80.0,60.0,20.0,80.0
3429,2022-09-12 15:15:00,9/12/2022 15:21,IP Address,100,363,True,9/12/2022 15:21,R_3svs3zSTfV3cuBQ,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 12,360x780,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Agree,Slightly Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Once a week,B152186,arm1_control,,B152186,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:21,9/12/2022 15:22,IP Address,100.0,98.0,True,9/12/2022 15:22,R_1dGEWmHu3wzWvRE,,,,,anonymous,EN,"Disabled, not able to work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",54.0,Female,True,Both,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 15:33,9/12/2022 15:35,IP Address,100.0,98.0,True,9/12/2022 15:35,R_2riuWImvKvNO6k2,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,1500,Yes,No,Hardly ever,Hardly ever,Hardly ever,,True,1,True,3,3.0,2.0,0.0,Keep,False,False,7,True,90.0,W,R,12.0,54.0,1.0,2916.0,4.499809670330265,False,False,True,True,True,1500.0,1.0,0.625,6.4,3.5,5.0,1.0,4,3,2,2,2,1,2,1,0,3,1,0,1,2,0,5,4,1,False,False,True,True,True,False,False,False,False,True,False,40.0,25.0,50.0,50.0,50.0,25.0,40.0,40.0,60.0,40.0,40.0
3430,2022-09-12 15:15:00,9/12/2022 15:21,IP Address,100,333,True,9/12/2022 15:21,R_3hitlvolFG29GyB,,,,,anonymous,EN,Yes,,,Firefox,104,Android 12,360x800,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Once a month,B240167,arm4_interactive,,B240167,3,1,Both,Click,,Real,Click,,Both,,,Both,Click,,Both,,,Scam,Click,,Both,Click,Details,Scam,Click,Details,True,True,9/12/2022 15:41,9/12/2022 15:42,IP Address,100.0,68.0,True,9/12/2022 15:42,R_DdXk9302ssvX3R7,,,,,anonymous,EN,Retired,"$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,63.0,Male,True,Real,,,Scam,,Details,Scam,,,Scam,Click,,Real,,Details,Scam,,,Real,,,Real,,Details,Scam,,,Scam,,,True,True,9/12/2022 15:48,9/12/2022 15:50,IP Address,100.0,97.0,True,9/12/2022 15:50,R_1JKKl1GfqUIf06V,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,2200,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,,True,1,True,3,2.0,2.0,0.0,Keep,False,False,7,True,175.0,W,R,18.0,63.0,0.0,3969.0,5.1647859739235145,False,False,True,True,True,2200.0,1.0,0.8333333333333333,5.8,2.5,4.0,1.0,7,1,2,3,4,3,3,1,0,3,4,1,2,1,2,4,6,0,True,True,False,True,True,True,False,True,False,True,False,70.0,75.0,75.0,50.0,50.0,100.0,80.0,60.0,20.0,40.0,
3432,2022-09-12 15:17:00,9/12/2022 15:23,IP Address,100,377,True,9/12/2022 15:23,R_2WIuYxtgvt0s3oY,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Once a week,B220485,arm3_tips,,B220485,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:23,9/12/2022 15:25,IP Address,100.0,78.0,True,9/12/2022 15:25,R_1QEZxnxeoX344F5,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",64.0,Female,True,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,True,True,9/12/2022 15:28,9/12/2022 15:31,IP Address,100.0,150.0,True,9/12/2022 15:31,R_269AitM3rvjiGoa,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,,True,1,True,3,3.0,4.0,0.0,Keep,False,False,7,True,30.0,W,R,12.0,64.0,1.0,4096.0,3.4011973816621555,False,True,True,True,False,0.0,1.0,0.5416666666666666,5.6,3.75,5.0,2.0,6,2,2,3,3,1,3,2,0,3,3,0,1,1,2,5,5,0,True,True,True,False,False,True,False,False,True,True,False,60.0,25.0,75.0,100.0,50.0,75.0,60.0,60.0,40.0,40.0,
3433,2022-09-12 15:19:00,9/12/2022 15:24,IP Address,100,310,True,9/12/2022 15:24,R_3P6PHMRzRZeuNQu,,,,,anonymous,EN,Yes,,,Firefox,104,Windows NT 10.0,1536x864,Some,Basically content,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,B686051,arm3_tips,,B686051,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:24,9/12/2022 15:25,IP Address,100.0,63.0,True,9/12/2022 15:25,R_11aVCWzZgX03bDK,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",53.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 15:31,9/12/2022 15:33,IP Address,100.0,108.0,True,9/12/2022 15:33,R_2DNXYdft4vsRmv0,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,$200 ,Yes,No,Some of the time,Some of the time,Some of the time,,True,1,True,3,2.0,3.0,0.0,Keep,False,False,7,True,30.0,W,E,12.0,53.0,0.0,2809.0,3.4011973816621555,False,False,True,True,True,200.0,1.0,0.75,5.0,4.125,5.0,2.0,8,2,0,5,3,2,4,2,0,5,3,1,1,2,2,7,3,0,True,False,True,True,True,True,False,True,True,True,False,80.0,50.0,100.0,100.0,83.33333333333334,75.0,60.0,100.0,40.0,0.0,
3436,2022-09-12 15:23:00,9/12/2022 15:27,IP Address,100,227,True,9/12/2022 15:27,R_4YsoShVYeQ7w5cl,,,,,anonymous,EN,Yes,,,Safari iPad,14.1.1,iPad,768x1024,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Disagree,Once a month,B110048,arm1_control,,B110048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:27,9/12/2022 15:28,IP Address,100.0,60.0,True,9/12/2022 15:28,R_3FKYZKF0Lb8rHIS,,,,,anonymous,EN,"Not employed, NOT looking for work","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,58.0,Female,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 15:32,9/12/2022 15:32,IP Address,46.0,46.0,False,9/13/2022 15:32,R_2uQZUGunOri2byU,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Not Sure,No,,,,,True,1,True,2,2.0,0.0,0.0,Keep,False,False,7,True,175.0,W,U,18.0,58.0,1.0,3364.0,5.1647859739235145,False,False,True,True,False,0.0,0.0,0.7916666666666666,2.6,2.875,4.0,,4,3,3,2,2,1,2,1,0,3,1,1,0,1,1,5,5,0,True,False,True,False,False,False,True,False,False,True,False,40.0,25.0,50.0,50.0,50.0,25.0,40.0,40.0,60.0,60.0,40.0
3434,2022-09-12 15:23:00,9/12/2022 15:26,IP Address,100,205,True,9/12/2022 15:26,R_5cB5CGiGNhjnWx3,,,,,anonymous,EN,Yes,,,Chrome iPhone,105.0.5195.100,iPhone,375x812,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,B104915,arm4_interactive,,B104915,0,0,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,True,True,9/12/2022 15:28,9/12/2022 15:29,IP Address,100.0,35.0,True,9/12/2022 15:29,R_1DJ61KPxBE096DR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,43.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 15:30,9/12/2022 15:31,IP Address,100.0,44.0,True,9/12/2022 15:31,R_2ZEQRFZp4NvZQ27,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,,True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True,125.0,W,E,16.0,43.0,1.0,1849.0,4.8283137373023015,False,False,True,True,False,0.0,1.0,0.625,4.0,2.375,5.0,1.0,6,4,0,5,1,2,2,2,0,4,2,1,1,1,1,9,1,0,True,False,True,False,True,False,False,True,True,True,False,60.0,50.0,50.0,100.0,66.66666666666666,50.0,20.0,100.0,80.0,0.0,
3437,2022-09-12 15:26:00,9/12/2022 15:29,IP Address,100,172,True,9/12/2022 15:29,R_3lPuZA3KwvsNUFq,,,,,anonymous,EN,Yes,,,Chrome,99.0.4844.88,Android 12,360x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,A few times a year,B531400,arm2_generalinfo,,B531400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:29,9/12/2022 15:30,IP Address,100.0,35.0,True,9/12/2022 15:30,R_3oGiVKWRzVfPRBv,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,33.0,Female,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,True,True,9/12/2022 15:31,9/12/2022 15:32,IP Address,100.0,31.0,True,9/12/2022 15:32,R_UGYwLRKZm7jG51L,,,,,anonymous,EN,,,,,No,Often,Some of the time,Some of the time,,True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True,50.0,W,U,14.0,33.0,1.0,1089.0,3.912023005428146,False,False,False,False,False,0.0,,0.625,4.7,2.25,3.0,2.3333333333333335,7,2,1,4,3,3,3,1,0,3,4,1,2,1,2,6,4,0,True,True,True,False,True,True,True,False,True,False,False,70.0,75.0,75.0,50.0,50.0,100.0,60.0,80.0,40.0,20.0,80.0
3439,2022-09-12 15:28:00,9/12/2022 15:35,IP Address,100,455,True,9/12/2022 15:35,R_2WBzn1WacYkIKli,,,,,anonymous,EN,Yes,,,Edge,105.0.1343.33,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Disagree,A few times a year,B39611,arm3_tips,,B39611,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:35,9/12/2022 15:37,IP Address,100.0,104.0,True,9/12/2022 15:37,R_RwXinou9YvdWVFf,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,49.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 15:43,9/12/2022 15:45,IP Address,100.0,113.0,True,9/12/2022 15:45,R_1dy1CVf0KgGRbAl,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,,True,1,True,4,3.0,3.0,0.0,Keep,False,False,6,True,70.0,W,E,13.0,49.0,1.0,2401.0,4.248495242049359,True,True,True,True,False,0.0,0.0,0.625,4.1,1.625,3.0,2.0,8,2,0,5,3,2,4,2,0,5,3,1,1,2,2,7,3,0,True,False,True,True,True,True,False,True,True,True,False,80.0,50.0,100.0,100.0,83.33333333333334,75.0,60.0,100.0,40.0,0.0,
3438,2022-09-12 15:30:00,9/12/2022 15:34,IP Address,100,259,True,9/12/2022 15:34,R_sBFsr91zw5PS9Nv,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,375x812,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,B281229,arm4_interactive,,B281229,4,0,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,Details,True,True,9/12/2022 15:36,9/12/2022 15:37,IP Address,100.0,58.0,True,9/12/2022 15:37,R_2tKcFk0gkIUsKIa,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,55.0,Female,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,9/12/2022 15:40,9/12/2022 15:41,IP Address,100.0,74.0,True,9/12/2022 15:41,R_1jVYtBSxoUl6wIJ,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,800,Yes,Yes,,,,,True,1,True,2,1.0,1.0,0.0,Keep,False,False,7,True,175.0,W,E,18.0,55.0,1.0,3025.0,5.1647859739235145,False,False,True,True,True,800.0,1.0,0.9166666666666666,4.2,3.5,6.0,,6,3,1,4,2,2,3,1,0,3,3,1,1,1,2,7,3,0,True,False,True,False,True,True,False,True,False,True,False,60.0,50.0,75.0,50.0,50.0,75.0,40.0,80.0,60.0,20.0,
3442,2022-09-12 15:30:00,9/12/2022 15:48,IP Address,100,1120,True,9/12/2022 15:48,R_uaD4OchjmOfCZt7,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,390x844,Some,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B334846,arm4_interactive,,B334846,3,0,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,Details,Scam,,Details,True,True,9/12/2022 15:52,9/12/2022 15:53,IP Address,100.0,41.0,True,9/12/2022 15:53,R_2lRja0sx09mkBQR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,42.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,9/12/2022 15:55,9/12/2022 15:56,IP Address,100.0,59.0,True,9/12/2022 15:56,R_2VwOI7qXBwxr2NM,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,$400 ,Yes,Yes,Some of the time,Some of the time,Some of the time,,True,1,True,4,0.0,0.0,0.0,Keep,False,False,7,True,50.0,W,E,16.0,42.0,1.0,1764.0,3.912023005428146,False,False,True,True,True,400.0,1.0,0.7083333333333333,4.0,4.25,4.0,2.0,6,2,2,3,3,3,2,1,0,4,2,1,2,2,0,5,5,0,False,True,True,True,True,False,False,True,False,True,False,60.0,75.0,50.0,50.0,66.66666666666666,50.0,60.0,60.0,40.0,40.0,
3440,2022-09-12 15:33:00,9/12/2022 15:39,IP Address,100,353,True,9/12/2022 15:39,R_3HS0nctvGo4XMKB,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,CrOS x86_64 14816.49.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Once a month,B993610,arm1_control,,B993610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:39,9/12/2022 15:40,IP Address,100.0,77.0,True,9/12/2022 15:40,R_2f9UvTDQ1rA6aAS,,,,,anonymous,EN,Retired,"$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,64.0,Female,True,Scam,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 15:46,9/12/2022 15:49,IP Address,100.0,179.0,True,9/12/2022 15:49,R_12mbP2QAvNRJJeI,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,362,Yes,No,Hardly ever,Hardly ever,Hardly ever,,True,1,True,3,3.0,4.0,0.0,Keep,False,False,7,True,50.0,W,R,13.0,64.0,1.0,4096.0,3.912023005428146,False,False,True,True,True,362.0,1.0,0.5416666666666666,6.3,3.25,4.0,1.0,4,3,3,2,2,1,2,1,0,3,1,0,1,2,0,5,5,0,False,False,True,True,True,False,False,False,False,True,False,40.0,25.0,50.0,50.0,50.0,25.0,40.0,40.0,60.0,60.0,40.0
